data;empresa;servico;cmv;valor
2032-04-03;MH Refeições;Grupo Tamburi;1;677
2032-04-03;MH Refeições;Vantage;1;110
2032-04-03;MH Refeições;Rondon R/R;1;22
2032-04-03;MH Refeições;Elisa Agro;1;264
2032-04-04;MH Refeições;Grupo Tamburi;1;701
2032-04-04;MH Refeições;Vantage;1;110
2032-04-04;MH Refeições;Rondon R/R;1;0
2032-04-04;MH Refeições;Elisa Agro;1;264
2032-04-05;MH Refeições;Grupo Tamburi;1;532
2032-04-05;MH Refeições;Vantage;1;137
2032-04-05;MH Refeições;Rondon R/R;1;0
2032-04-05;MH Refeições;Elisa Agro;1;220
2032-04-06;MH Refeições;Grupo Tamburi;1;532
2032-04-06;MH Refeições;Vantage;1;110
2032-04-06;MH Refeições;Rondon R/R;1;0
2032-04-06;MH Refeições;Elisa Agro;1;220
2032-04-07;MH Refeições;Grupo Tamburi;1;580
2032-04-07;MH Refeições;Vantage;1;137
2032-04-07;MH Refeições;Rondon R/R;1;22
2032-04-07;MH Refeições;Elisa Agro;1;352
2032-04-08;MH Refeições;Grupo Tamburi;1;701
2032-04-08;MH Refeições;Vantage;1;137
2032-04-08;MH Refeições;Rondon R/R;1;22
2032-04-08;MH Refeições;Elisa Agro;1;418
2032-04-09;MH Refeições;Grupo Tamburi;1;677
2032-04-09;MH Refeições;Vantage;1;137
2032-04-09;MH Refeições;Rondon R/R;1;22
2032-04-09;MH Refeições;Elisa Agro;1;352
2032-04-10;MH Refeições;Grupo Tamburi;1;484
2032-04-10;MH Refeições;Vantage;1;110
2032-04-10;MH Refeições;Rondon R/R;1;22
2032-04-10;MH Refeições;Elisa Agro;1;264
2032-04-11;MH Refeições;Grupo Tamburi;1;605
2032-04-11;MH Refeições;Vantage;1;137
2032-04-11;MH Refeições;Rondon R/R;1;22
2032-04-11;MH Refeições;Elisa Agro;1;220
2032-04-12;MH Refeições;Grupo Tamburi;1;508
2032-04-12;MH Refeições;Vantage;1;110
2032-04-12;MH Refeições;Rondon R/R;1;0
2032-04-12;MH Refeições;Elisa Agro;1;352
2032-04-13;MH Refeições;Grupo Tamburi;1;701
2032-04-13;MH Refeições;Vantage;1;137
2032-04-13;MH Refeições;Rondon R/R;1;0
2032-04-13;MH Refeições;Elisa Agro;1;242
2032-04-14;MH Refeições;Grupo Tamburi;1;653
2032-04-14;MH Refeições;Vantage;1;110
2032-04-14;MH Refeições;Rondon R/R;1;22
2032-04-14;MH Refeições;Elisa Agro;1;286
2032-04-15;MH Refeições;Grupo Tamburi;1;580
2032-04-15;MH Refeições;Vantage;1;110
2032-04-15;MH Refeições;Rondon R/R;1;0
2032-04-15;MH Refeições;Elisa Agro;1;242
2032-04-16;MH Refeições;Grupo Tamburi;1;556
2032-04-16;MH Refeições;Vantage;1;110
2032-04-16;MH Refeições;Rondon R/R;1;22
2032-04-16;MH Refeições;Elisa Agro;1;374
2032-04-17;MH Refeições;Grupo Tamburi;1;532
2032-04-17;MH Refeições;Vantage;1;137
2032-04-17;MH Refeições;Rondon R/R;1;0
2032-04-17;MH Refeições;Elisa Agro;1;264
2032-04-18;MH Refeições;Grupo Tamburi;1;508
2032-04-18;MH Refeições;Vantage;1;110
2032-04-18;MH Refeições;Rondon R/R;1;0
2032-04-18;MH Refeições;Elisa Agro;1;330
2032-04-19;MH Refeições;Grupo Tamburi;1;580
2032-04-19;MH Refeições;Vantage;1;137
2032-04-19;MH Refeições;Rondon R/R;1;0
2032-04-19;MH Refeições;Elisa Agro;1;418
2032-04-20;MH Refeições;Grupo Tamburi;1;508
2032-04-20;MH Refeições;Vantage;1;137
2032-04-20;MH Refeições;Rondon R/R;1;22
2032-04-20;MH Refeições;Elisa Agro;1;242
2032-04-21;MH Refeições;Grupo Tamburi;1;484
2032-04-21;MH Refeições;Vantage;1;110
2032-04-21;MH Refeições;Rondon R/R;1;0
2032-04-21;MH Refeições;Elisa Agro;1;396
2032-04-22;MH Refeições;Grupo Tamburi;1;532
2032-04-22;MH Refeições;Vantage;1;110
2032-04-22;MH Refeições;Rondon R/R;1;0
2032-04-22;MH Refeições;Elisa Agro;1;286
2032-04-23;MH Refeições;Grupo Tamburi;1;701
2032-04-23;MH Refeições;Vantage;1;110
2032-04-23;MH Refeições;Rondon R/R;1;0
2032-04-23;MH Refeições;Elisa Agro;1;374
2032-04-24;MH Refeições;Grupo Tamburi;1;629
2032-04-24;MH Refeições;Vantage;1;110
2032-04-24;MH Refeições;Rondon R/R;1;22
2032-04-24;MH Refeições;Elisa Agro;1;308
2032-04-25;MH Refeições;Grupo Tamburi;1;701
2032-04-25;MH Refeições;Vantage;1;110
2032-04-25;MH Refeições;Rondon R/R;1;22
2032-04-25;MH Refeições;Elisa Agro;1;286
2032-04-26;MH Refeições;Grupo Tamburi;1;653
2032-04-26;MH Refeições;Vantage;1;110
2032-04-26;MH Refeições;Rondon R/R;1;22
2032-04-26;MH Refeições;Elisa Agro;1;308
2032-04-27;MH Refeições;Grupo Tamburi;1;653
2032-04-27;MH Refeições;Vantage;1;110
2032-04-27;MH Refeições;Rondon R/R;1;22
2032-04-27;MH Refeições;Elisa Agro;1;352
2032-04-28;MH Refeições;Grupo Tamburi;1;532
2032-04-28;MH Refeições;Vantage;1;110
2032-04-28;MH Refeições;Rondon R/R;1;0
2032-04-28;MH Refeições;Elisa Agro;1;330
2032-04-29;MH Refeições;Grupo Tamburi;1;629
2032-04-29;MH Refeições;Vantage;1;110
2032-04-29;MH Refeições;Rondon R/R;1;0
2032-04-29;MH Refeições;Elisa Agro;1;242
2032-04-30;MH Refeições;Grupo Tamburi;1;580
2032-04-30;MH Refeições;Vantage;1;137
2032-04-30;MH Refeições;Rondon R/R;1;0
2032-04-30;MH Refeições;Elisa Agro;1;330
2032-05-01;MH Refeições;Grupo Tamburi;1;629
2032-05-01;MH Refeições;Vantage;1;110
2032-05-01;MH Refeições;Rondon R/R;1;22
2032-05-01;MH Refeições;Elisa Agro;1;220
2032-05-02;MH Refeições;Grupo Tamburi;1;677
2032-05-02;MH Refeições;Vantage;1;137
2032-05-02;MH Refeições;Rondon R/R;1;22
2032-05-02;MH Refeições;Elisa Agro;1;352
2032-05-03;MH Refeições;Grupo Tamburi;1;532
2032-05-03;MH Refeições;Vantage;1;110
2032-05-03;MH Refeições;Rondon R/R;1;22
2032-05-03;MH Refeições;Elisa Agro;1;330
2032-05-04;MH Refeições;Grupo Tamburi;1;484
2032-05-04;MH Refeições;Vantage;1;110
2032-05-04;MH Refeições;Rondon R/R;1;22
2032-05-04;MH Refeições;Elisa Agro;1;330
2032-05-05;MH Refeições;Grupo Tamburi;1;701
2032-05-05;MH Refeições;Vantage;1;137
2032-05-05;MH Refeições;Rondon R/R;1;0
2032-05-05;MH Refeições;Elisa Agro;1;418
2032-05-06;MH Refeições;Grupo Tamburi;1;653
2032-05-06;MH Refeições;Vantage;1;137
2032-05-06;MH Refeições;Rondon R/R;1;22
2032-05-06;MH Refeições;Elisa Agro;1;396
2032-05-07;MH Refeições;Grupo Tamburi;1;532
2032-05-07;MH Refeições;Vantage;1;137
2032-05-07;MH Refeições;Rondon R/R;1;0
2032-05-07;MH Refeições;Elisa Agro;1;352
2032-05-08;MH Refeições;Grupo Tamburi;1;484
2032-05-08;MH Refeições;Vantage;1;110
2032-05-08;MH Refeições;Rondon R/R;1;0
2032-05-08;MH Refeições;Elisa Agro;1;220
2032-05-09;MH Refeições;Grupo Tamburi;1;629
2032-05-09;MH Refeições;Vantage;1;137
2032-05-09;MH Refeições;Rondon R/R;1;0
2032-05-09;MH Refeições;Elisa Agro;1;396
2032-05-10;MH Refeições;Grupo Tamburi;1;580
2032-05-10;MH Refeições;Vantage;1;137
2032-05-10;MH Refeições;Rondon R/R;1;0
2032-05-10;MH Refeições;Elisa Agro;1;308
2032-05-11;MH Refeições;Grupo Tamburi;1;580
2032-05-11;MH Refeições;Vantage;1;137
2032-05-11;MH Refeições;Rondon R/R;1;0
2032-05-11;MH Refeições;Elisa Agro;1;352
2032-05-12;MH Refeições;Grupo Tamburi;1;653
2032-05-12;MH Refeições;Vantage;1;110
2032-05-12;MH Refeições;Rondon R/R;1;0
2032-05-12;MH Refeições;Elisa Agro;1;264
2032-05-13;MH Refeições;Grupo Tamburi;1;701
2032-05-13;MH Refeições;Vantage;1;137
2032-05-13;MH Refeições;Rondon R/R;1;0
2032-05-13;MH Refeições;Elisa Agro;1;308
2032-05-14;MH Refeições;Grupo Tamburi;1;629
2032-05-14;MH Refeições;Vantage;1;110
2032-05-14;MH Refeições;Rondon R/R;1;22
2032-05-14;MH Refeições;Elisa Agro;1;220
2032-05-15;MH Refeições;Grupo Tamburi;1;701
2032-05-15;MH Refeições;Vantage;1;137
2032-05-15;MH Refeições;Rondon R/R;1;22
2032-05-15;MH Refeições;Elisa Agro;1;242
2032-05-16;MH Refeições;Grupo Tamburi;1;508
2032-05-16;MH Refeições;Vantage;1;137
2032-05-16;MH Refeições;Rondon R/R;1;22
2032-05-16;MH Refeições;Elisa Agro;1;352
2032-05-17;MH Refeições;Grupo Tamburi;1;508
2032-05-17;MH Refeições;Vantage;1;137
2032-05-17;MH Refeições;Rondon R/R;1;22
2032-05-17;MH Refeições;Elisa Agro;1;242
2032-05-18;MH Refeições;Grupo Tamburi;1;605
2032-05-18;MH Refeições;Vantage;1;110
2032-05-18;MH Refeições;Rondon R/R;1;22
2032-05-18;MH Refeições;Elisa Agro;1;330
2032-05-19;MH Refeições;Grupo Tamburi;1;556
2032-05-19;MH Refeições;Vantage;1;137
2032-05-19;MH Refeições;Rondon R/R;1;22
2032-05-19;MH Refeições;Elisa Agro;1;220
2032-05-20;MH Refeições;Grupo Tamburi;1;677
2032-05-20;MH Refeições;Vantage;1;137
2032-05-20;MH Refeições;Rondon R/R;1;0
2032-05-20;MH Refeições;Elisa Agro;1;308
2032-05-21;MH Refeições;Grupo Tamburi;1;653
2032-05-21;MH Refeições;Vantage;1;110
2032-05-21;MH Refeições;Rondon R/R;1;22
2032-05-21;MH Refeições;Elisa Agro;1;396
2032-05-22;MH Refeições;Grupo Tamburi;1;532
2032-05-22;MH Refeições;Vantage;1;110
2032-05-22;MH Refeições;Rondon R/R;1;0
2032-05-22;MH Refeições;Elisa Agro;1;264
2032-05-23;MH Refeições;Grupo Tamburi;1;556
2032-05-23;MH Refeições;Vantage;1;110
2032-05-23;MH Refeições;Rondon R/R;1;0
2032-05-23;MH Refeições;Elisa Agro;1;396
2032-05-24;MH Refeições;Grupo Tamburi;1;701
2032-05-24;MH Refeições;Vantage;1;110
2032-05-24;MH Refeições;Rondon R/R;1;22
2032-05-24;MH Refeições;Elisa Agro;1;374
2032-05-25;MH Refeições;Grupo Tamburi;1;629
2032-05-25;MH Refeições;Vantage;1;137
2032-05-25;MH Refeições;Rondon R/R;1;0
2032-05-25;MH Refeições;Elisa Agro;1;330
2032-05-26;MH Refeições;Grupo Tamburi;1;653
2032-05-26;MH Refeições;Vantage;1;110
2032-05-26;MH Refeições;Rondon R/R;1;0
2032-05-26;MH Refeições;Elisa Agro;1;308
2032-05-27;MH Refeições;Grupo Tamburi;1;677
2032-05-27;MH Refeições;Vantage;1;137
2032-05-27;MH Refeições;Rondon R/R;1;0
2032-05-27;MH Refeições;Elisa Agro;1;396
2032-05-28;MH Refeições;Grupo Tamburi;1;508
2032-05-28;MH Refeições;Vantage;1;137
2032-05-28;MH Refeições;Rondon R/R;1;22
2032-05-28;MH Refeições;Elisa Agro;1;396
2032-05-29;MH Refeições;Grupo Tamburi;1;653
2032-05-29;MH Refeições;Vantage;1;110
2032-05-29;MH Refeições;Rondon R/R;1;22
2032-05-29;MH Refeições;Elisa Agro;1;308
2032-05-30;MH Refeições;Grupo Tamburi;1;605
2032-05-30;MH Refeições;Vantage;1;137
2032-05-30;MH Refeições;Rondon R/R;1;22
2032-05-30;MH Refeições;Elisa Agro;1;286
2032-05-31;MH Refeições;Grupo Tamburi;1;653
2032-05-31;MH Refeições;Vantage;1;110
2032-05-31;MH Refeições;Rondon R/R;1;0
2032-05-31;MH Refeições;Elisa Agro;1;308
2032-06-01;MH Refeições;Grupo Tamburi;1;554
2032-06-01;MH Refeições;Vantage;1;150
2032-06-01;MH Refeições;Rondon R/R;1;0
2032-06-01;MH Refeições;Elisa Agro;1;336
2032-06-02;MH Refeições;Grupo Tamburi;1;712
2032-06-02;MH Refeições;Vantage;1;150
2032-06-02;MH Refeições;Rondon R/R;1;0
2032-06-02;MH Refeições;Elisa Agro;1;384
2032-06-03;MH Refeições;Grupo Tamburi;1;765
2032-06-03;MH Refeições;Vantage;1;120
2032-06-03;MH Refeições;Rondon R/R;1;24
2032-06-03;MH Refeições;Elisa Agro;1;456
2032-06-04;MH Refeições;Grupo Tamburi;1;633
2032-06-04;MH Refeições;Vantage;1;150
2032-06-04;MH Refeições;Rondon R/R;1;24
2032-06-04;MH Refeições;Elisa Agro;1;432
2032-06-05;MH Refeições;Grupo Tamburi;1;660
2032-06-05;MH Refeições;Vantage;1;120
2032-06-05;MH Refeições;Rondon R/R;1;0
2032-06-05;MH Refeições;Elisa Agro;1;336
2032-06-06;MH Refeições;Grupo Tamburi;1;528
2032-06-06;MH Refeições;Vantage;1;120
2032-06-06;MH Refeições;Rondon R/R;1;24
2032-06-06;MH Refeições;Elisa Agro;1;384
2032-06-07;MH Refeições;Grupo Tamburi;1;765
2032-06-07;MH Refeições;Vantage;1;150
2032-06-07;MH Refeições;Rondon R/R;1;24
2032-06-07;MH Refeições;Elisa Agro;1;312
2032-06-08;MH Refeições;Grupo Tamburi;1;739
2032-06-08;MH Refeições;Vantage;1;150
2032-06-08;MH Refeições;Rondon R/R;1;0
2032-06-08;MH Refeições;Elisa Agro;1;384
2032-06-09;MH Refeições;Grupo Tamburi;1;739
2032-06-09;MH Refeições;Vantage;1;120
2032-06-09;MH Refeições;Rondon R/R;1;0
2032-06-09;MH Refeições;Elisa Agro;1;432
2032-06-10;MH Refeições;Grupo Tamburi;1;765
2032-06-10;MH Refeições;Vantage;1;150
2032-06-10;MH Refeições;Rondon R/R;1;24
2032-06-10;MH Refeições;Elisa Agro;1;408
2032-06-11;MH Refeições;Grupo Tamburi;1;712
2032-06-11;MH Refeições;Vantage;1;150
2032-06-11;MH Refeições;Rondon R/R;1;0
2032-06-11;MH Refeições;Elisa Agro;1;384
2032-06-12;MH Refeições;Grupo Tamburi;1;528
2032-06-12;MH Refeições;Vantage;1;120
2032-06-12;MH Refeições;Rondon R/R;1;0
2032-06-12;MH Refeições;Elisa Agro;1;456
2032-06-13;MH Refeições;Grupo Tamburi;1;607
2032-06-13;MH Refeições;Vantage;1;150
2032-06-13;MH Refeições;Rondon R/R;1;24
2032-06-13;MH Refeições;Elisa Agro;1;408
2032-06-14;MH Refeições;Grupo Tamburi;1;580
2032-06-14;MH Refeições;Vantage;1;120
2032-06-14;MH Refeições;Rondon R/R;1;0
2032-06-14;MH Refeições;Elisa Agro;1;336
2032-06-15;MH Refeições;Grupo Tamburi;1;554
2032-06-15;MH Refeições;Vantage;1;150
2032-06-15;MH Refeições;Rondon R/R;1;24
2032-06-15;MH Refeições;Elisa Agro;1;336
2032-06-16;MH Refeições;Grupo Tamburi;1;765
2032-06-16;MH Refeições;Vantage;1;150
2032-06-16;MH Refeições;Rondon R/R;1;24
2032-06-16;MH Refeições;Elisa Agro;1;408
2032-06-17;MH Refeições;Grupo Tamburi;1;633
2032-06-17;MH Refeições;Vantage;1;120
2032-06-17;MH Refeições;Rondon R/R;1;24
2032-06-17;MH Refeições;Elisa Agro;1;360
2032-06-18;MH Refeições;Grupo Tamburi;1;633
2032-06-18;MH Refeições;Vantage;1;150
2032-06-18;MH Refeições;Rondon R/R;1;0
2032-06-18;MH Refeições;Elisa Agro;1;240
2032-06-19;MH Refeições;Grupo Tamburi;1;580
2032-06-19;MH Refeições;Vantage;1;150
2032-06-19;MH Refeições;Rondon R/R;1;0
2032-06-19;MH Refeições;Elisa Agro;1;288
2032-06-20;MH Refeições;Grupo Tamburi;1;660
2032-06-20;MH Refeições;Vantage;1;150
2032-06-20;MH Refeições;Rondon R/R;1;0
2032-06-20;MH Refeições;Elisa Agro;1;336
2032-06-21;MH Refeições;Grupo Tamburi;1;607
2032-06-21;MH Refeições;Vantage;1;120
2032-06-21;MH Refeições;Rondon R/R;1;24
2032-06-21;MH Refeições;Elisa Agro;1;360
2032-06-22;MH Refeições;Grupo Tamburi;1;660
2032-06-22;MH Refeições;Vantage;1;150
2032-06-22;MH Refeições;Rondon R/R;1;24
2032-06-22;MH Refeições;Elisa Agro;1;288
2032-06-23;MH Refeições;Grupo Tamburi;1;660
2032-06-23;MH Refeições;Vantage;1;150
2032-06-23;MH Refeições;Rondon R/R;1;24
2032-06-23;MH Refeições;Elisa Agro;1;336
2032-06-24;MH Refeições;Grupo Tamburi;1;580
2032-06-24;MH Refeições;Vantage;1;120
2032-06-24;MH Refeições;Rondon R/R;1;0
2032-06-24;MH Refeições;Elisa Agro;1;264
2032-06-25;MH Refeições;Grupo Tamburi;1;765
2032-06-25;MH Refeições;Vantage;1;150
2032-06-25;MH Refeições;Rondon R/R;1;24
2032-06-25;MH Refeições;Elisa Agro;1;360
2032-06-26;MH Refeições;Grupo Tamburi;1;712
2032-06-26;MH Refeições;Vantage;1;120
2032-06-26;MH Refeições;Rondon R/R;1;0
2032-06-26;MH Refeições;Elisa Agro;1;432
2032-06-27;MH Refeições;Grupo Tamburi;1;528
2032-06-27;MH Refeições;Vantage;1;150
2032-06-27;MH Refeições;Rondon R/R;1;0
2032-06-27;MH Refeições;Elisa Agro;1;264
2032-06-28;MH Refeições;Grupo Tamburi;1;633
2032-06-28;MH Refeições;Vantage;1;150
2032-06-28;MH Refeições;Rondon R/R;1;24
2032-06-28;MH Refeições;Elisa Agro;1;456
2032-06-29;MH Refeições;Grupo Tamburi;1;739
2032-06-29;MH Refeições;Vantage;1;150
2032-06-29;MH Refeições;Rondon R/R;1;24
2032-06-29;MH Refeições;Elisa Agro;1;408
2032-06-30;MH Refeições;Grupo Tamburi;1;739
2032-06-30;MH Refeições;Vantage;1;150
2032-06-30;MH Refeições;Rondon R/R;1;0
2032-06-30;MH Refeições;Elisa Agro;1;408
2032-07-01;MH Refeições;Grupo Tamburi;1;893
2032-07-01;MH Refeições;Vantage;1;140
2032-07-01;MH Refeições;Rondon R/R;1;0
2032-07-01;MH Refeições;Elisa Agro;1;475
2032-07-02;MH Refeições;Grupo Tamburi;1;800
2032-07-02;MH Refeições;Vantage;1;175
2032-07-02;MH Refeições;Rondon R/R;1;28
2032-07-02;MH Refeições;Elisa Agro;1;532
2032-07-03;MH Refeições;Grupo Tamburi;1;739
2032-07-03;MH Refeições;Vantage;1;140
2032-07-03;MH Refeições;Rondon R/R;1;28
2032-07-03;MH Refeições;Elisa Agro;1;308
2032-07-04;MH Refeições;Grupo Tamburi;1;616
2032-07-04;MH Refeições;Vantage;1;175
2032-07-04;MH Refeições;Rondon R/R;1;28
2032-07-04;MH Refeições;Elisa Agro;1;420
2032-07-05;MH Refeições;Grupo Tamburi;1;616
2032-07-05;MH Refeições;Vantage;1;175
2032-07-05;MH Refeições;Rondon R/R;1;28
2032-07-05;MH Refeições;Elisa Agro;1;336
2032-07-06;MH Refeições;Grupo Tamburi;1;893
2032-07-06;MH Refeições;Vantage;1;175
2032-07-06;MH Refeições;Rondon R/R;1;28
2032-07-06;MH Refeições;Elisa Agro;1;308
2032-07-07;MH Refeições;Grupo Tamburi;1;862
2032-07-07;MH Refeições;Vantage;1;140
2032-07-07;MH Refeições;Rondon R/R;1;28
2032-07-07;MH Refeições;Elisa Agro;1;475
2032-07-08;MH Refeições;Grupo Tamburi;1;739
2032-07-08;MH Refeições;Vantage;1;175
2032-07-08;MH Refeições;Rondon R/R;1;28
2032-07-08;MH Refeições;Elisa Agro;1;364
2032-07-09;MH Refeições;Grupo Tamburi;1;800
2032-07-09;MH Refeições;Vantage;1;175
2032-07-09;MH Refeições;Rondon R/R;1;28
2032-07-09;MH Refeições;Elisa Agro;1;280
2032-07-10;MH Refeições;Grupo Tamburi;1;708
2032-07-10;MH Refeições;Vantage;1;175
2032-07-10;MH Refeições;Rondon R/R;1;28
2032-07-10;MH Refeições;Elisa Agro;1;420
2032-07-11;MH Refeições;Grupo Tamburi;1;893
2032-07-11;MH Refeições;Vantage;1;140
2032-07-11;MH Refeições;Rondon R/R;1;0
2032-07-11;MH Refeições;Elisa Agro;1;308
2032-07-12;MH Refeições;Grupo Tamburi;1;708
2032-07-12;MH Refeições;Vantage;1;175
2032-07-12;MH Refeições;Rondon R/R;1;0
2032-07-12;MH Refeições;Elisa Agro;1;448
2032-07-13;MH Refeições;Grupo Tamburi;1;800
2032-07-13;MH Refeições;Vantage;1;175
2032-07-13;MH Refeições;Rondon R/R;1;28
2032-07-13;MH Refeições;Elisa Agro;1;280
2032-07-14;MH Refeições;Grupo Tamburi;1;770
2032-07-14;MH Refeições;Vantage;1;140
2032-07-14;MH Refeições;Rondon R/R;1;28
2032-07-14;MH Refeições;Elisa Agro;1;392
2032-07-15;MH Refeições;Grupo Tamburi;1;646
2032-07-15;MH Refeições;Vantage;1;140
2032-07-15;MH Refeições;Rondon R/R;1;0
2032-07-15;MH Refeições;Elisa Agro;1;392
2032-07-16;MH Refeições;Grupo Tamburi;1;770
2032-07-16;MH Refeições;Vantage;1;140
2032-07-16;MH Refeições;Rondon R/R;1;0
2032-07-16;MH Refeições;Elisa Agro;1;420
2032-07-17;MH Refeições;Grupo Tamburi;1;616
2032-07-17;MH Refeições;Vantage;1;140
2032-07-17;MH Refeições;Rondon R/R;1;28
2032-07-17;MH Refeições;Elisa Agro;1;308
2032-07-18;MH Refeições;Grupo Tamburi;1;677
2032-07-18;MH Refeições;Vantage;1;140
2032-07-18;MH Refeições;Rondon R/R;1;28
2032-07-18;MH Refeições;Elisa Agro;1;336
2032-07-19;MH Refeições;Grupo Tamburi;1;831
2032-07-19;MH Refeições;Vantage;1;175
2032-07-19;MH Refeições;Rondon R/R;1;0
2032-07-19;MH Refeições;Elisa Agro;1;336
2032-07-20;MH Refeições;Grupo Tamburi;1;770
2032-07-20;MH Refeições;Vantage;1;140
2032-07-20;MH Refeições;Rondon R/R;1;0
2032-07-20;MH Refeições;Elisa Agro;1;448
2032-07-21;MH Refeições;Grupo Tamburi;1;831
2032-07-21;MH Refeições;Vantage;1;175
2032-07-21;MH Refeições;Rondon R/R;1;28
2032-07-21;MH Refeições;Elisa Agro;1;364
2032-07-22;MH Refeições;Grupo Tamburi;1;677
2032-07-22;MH Refeições;Vantage;1;140
2032-07-22;MH Refeições;Rondon R/R;1;28
2032-07-22;MH Refeições;Elisa Agro;1;448
2032-07-23;MH Refeições;Grupo Tamburi;1;893
2032-07-23;MH Refeições;Vantage;1;140
2032-07-23;MH Refeições;Rondon R/R;1;0
2032-07-23;MH Refeições;Elisa Agro;1;475
2032-07-24;MH Refeições;Grupo Tamburi;1;770
2032-07-24;MH Refeições;Vantage;1;175
2032-07-24;MH Refeições;Rondon R/R;1;0
2032-07-24;MH Refeições;Elisa Agro;1;280
2032-07-25;MH Refeições;Grupo Tamburi;1;616
2032-07-25;MH Refeições;Vantage;1;140
2032-07-25;MH Refeições;Rondon R/R;1;0
2032-07-25;MH Refeições;Elisa Agro;1;364
2032-07-26;MH Refeições;Grupo Tamburi;1;831
2032-07-26;MH Refeições;Vantage;1;175
2032-07-26;MH Refeições;Rondon R/R;1;0
2032-07-26;MH Refeições;Elisa Agro;1;503
2032-07-27;MH Refeições;Grupo Tamburi;1;739
2032-07-27;MH Refeições;Vantage;1;140
2032-07-27;MH Refeições;Rondon R/R;1;0
2032-07-27;MH Refeições;Elisa Agro;1;475
2032-07-28;MH Refeições;Grupo Tamburi;1;739
2032-07-28;MH Refeições;Vantage;1;140
2032-07-28;MH Refeições;Rondon R/R;1;28
2032-07-28;MH Refeições;Elisa Agro;1;475
2032-07-29;MH Refeições;Grupo Tamburi;1;893
2032-07-29;MH Refeições;Vantage;1;175
2032-07-29;MH Refeições;Rondon R/R;1;0
2032-07-29;MH Refeições;Elisa Agro;1;392
2032-07-30;MH Refeições;Grupo Tamburi;1;893
2032-07-30;MH Refeições;Vantage;1;140
2032-07-30;MH Refeições;Rondon R/R;1;0
2032-07-30;MH Refeições;Elisa Agro;1;280
2032-07-31;MH Refeições;Grupo Tamburi;1;770
2032-07-31;MH Refeições;Vantage;1;140
2032-07-31;MH Refeições;Rondon R/R;1;0
2032-07-31;MH Refeições;Elisa Agro;1;280
2032-08-01;MH Refeições;Grupo Tamburi;1;629
2032-08-01;MH Refeições;Vantage;1;162
2032-08-01;MH Refeições;Rondon R/R;1;0
2032-08-01;MH Refeições;Elisa Agro;1;364
2032-08-02;MH Refeições;Grupo Tamburi;1;686
2032-08-02;MH Refeições;Vantage;1;130
2032-08-02;MH Refeições;Rondon R/R;1;26
2032-08-02;MH Refeições;Elisa Agro;1;286
2032-08-03;MH Refeições;Grupo Tamburi;1;572
2032-08-03;MH Refeições;Vantage;1;162
2032-08-03;MH Refeições;Rondon R/R;1;0
2032-08-03;MH Refeições;Elisa Agro;1;338
2032-08-04;MH Refeições;Grupo Tamburi;1;800
2032-08-04;MH Refeições;Vantage;1;130
2032-08-04;MH Refeições;Rondon R/R;1;0
2032-08-04;MH Refeições;Elisa Agro;1;364
2032-08-05;MH Refeições;Grupo Tamburi;1;572
2032-08-05;MH Refeições;Vantage;1;162
2032-08-05;MH Refeições;Rondon R/R;1;26
2032-08-05;MH Refeições;Elisa Agro;1;312
2032-08-06;MH Refeições;Grupo Tamburi;1;715
2032-08-06;MH Refeições;Vantage;1;130
2032-08-06;MH Refeições;Rondon R/R;1;0
2032-08-06;MH Refeições;Elisa Agro;1;390
2032-08-07;MH Refeições;Grupo Tamburi;1;572
2032-08-07;MH Refeições;Vantage;1;130
2032-08-07;MH Refeições;Rondon R/R;1;0
2032-08-07;MH Refeições;Elisa Agro;1;312
2032-08-08;MH Refeições;Grupo Tamburi;1;715
2032-08-08;MH Refeições;Vantage;1;130
2032-08-08;MH Refeições;Rondon R/R;1;26
2032-08-08;MH Refeições;Elisa Agro;1;338
2032-08-09;MH Refeições;Grupo Tamburi;1;657
2032-08-09;MH Refeições;Vantage;1;130
2032-08-09;MH Refeições;Rondon R/R;1;26
2032-08-09;MH Refeições;Elisa Agro;1;494
2032-08-10;MH Refeições;Grupo Tamburi;1;657
2032-08-10;MH Refeições;Vantage;1;162
2032-08-10;MH Refeições;Rondon R/R;1;0
2032-08-10;MH Refeições;Elisa Agro;1;286
2032-08-11;MH Refeições;Grupo Tamburi;1;743
2032-08-11;MH Refeições;Vantage;1;162
2032-08-11;MH Refeições;Rondon R/R;1;0
2032-08-11;MH Refeições;Elisa Agro;1;260
2032-08-12;MH Refeições;Grupo Tamburi;1;657
2032-08-12;MH Refeições;Vantage;1;130
2032-08-12;MH Refeições;Rondon R/R;1;26
2032-08-12;MH Refeições;Elisa Agro;1;364
2032-08-13;MH Refeições;Grupo Tamburi;1;772
2032-08-13;MH Refeições;Vantage;1;162
2032-08-13;MH Refeições;Rondon R/R;1;26
2032-08-13;MH Refeições;Elisa Agro;1;416
2032-08-14;MH Refeições;Grupo Tamburi;1;800
2032-08-14;MH Refeições;Vantage;1;162
2032-08-14;MH Refeições;Rondon R/R;1;0
2032-08-14;MH Refeições;Elisa Agro;1;286
2032-08-15;MH Refeições;Grupo Tamburi;1;829
2032-08-15;MH Refeições;Vantage;1;162
2032-08-15;MH Refeições;Rondon R/R;1;26
2032-08-15;MH Refeições;Elisa Agro;1;260
2032-08-16;MH Refeições;Grupo Tamburi;1;686
2032-08-16;MH Refeições;Vantage;1;130
2032-08-16;MH Refeições;Rondon R/R;1;0
